,product_id,category,class,closure,color,dry_clean_only,embellishment,exposure,fit,gender,height,leg_style,length,material,neckline,occasion,pattern,print,rise,shape,sheer,sizing,strap,style,toe_style,trend,wash,width
940,01E1JM3HRMCJXK93WHSWX2DAY9,"sport bra,top",,,"black,beige,navy",no,,,fitted tailored,woman,,,"cropped above waistline,sleeveless","synthetic,spandex",boat neck,"workout,weekend",,,,,,regular,,"modern,casual,athleisure",,,,
941,01E1JM43NQ3H17PB22EV3074NX,"mule slide,shoe",mule,,"beige,light brown,gray,silver,dark brown,black",,,,,woman,low,,,leather,,"day tonight,work",animal,,,block,,,,"modern,business casual",pointed toe,,,medium
942,01E1JM487ZJ4MZXEHP8914ZK07,"shoe,boot",combat,lace,"black,white",,,,,woman,"mid calf,low",,,leather,,"weekend,day tonight",,,,block,,,,"casual,androgynous,edgy",closed toe,,,medium
943,01E223E4WZNM9BW7A6XCQMJ965,"blouse,top,button down",,buttoned front,yellow,yes,,,semifitted,woman,,,"mid length at hip,long sleeve",pure silk,collared,"work,day tonight",,,,,,regular,,"modern,business casual",,,,
944,01E223EARRX7WB9YT6E1D9BWND,"blouse,top",,tie neck,"pink,orange,blue",yes,,,relaxed,woman,,,"mid length at hip,long sleeve",pure silk,split neck,"day tonight,vacation,weekend",tiedye,,,,,regular,,"romantic,boho,casual",,,,
945,01E223EX1A4YWW8BE5FF4WAVY2,"dress,one piece",maxi,,"white,pink",,"embroidery,lace",,relaxed,woman,,,"short sleeve,maxi past calf and below",pure cotton,square neck,"day tonight,weekend,vacation",floral,,,,,regular,,"boho,casual,romantic",,,,
946,01E223F1X8225R712XWJSC2716,"pants, legging,bottom",trouser,,white,yes,,,relaxed,woman,,baggy,regular,"viscose,synthetic",,"day tonight,workout,weekend",,,high over 9,,,regular,,"modern,classic,casual",,,,
947,01E223FZKFPHSBWFT64V04PSEW,"pump heel,shoe",,,blue,,,,,woman,medium,,,leather,,"day tonight,work,weekend",,,,stiletto,,,,"modern,romantic,business casual",pointed toe,,,medium
948,01E223G92TQWED1SY4MX2YC3AK,"sweatshirt, hoodie,pullover",,,"gray,navy",,,,semifitted,woman,,,"long sleeve,mid length at hip","rayon,cotton blend",crew neck,"weekend,day tonight",,,,,,regular,,"androgynous,casual,athleisure",,,,
949,01E223GDRKR84THXZ54GJEW60Y,"camisole,top",,,"beige,black",yes,,,semifitted,woman,,,"sleeveless,mid length at hip",pure cashmere,vneck,"day tonight,weekend",,,,,,regular,,"modern,classic,casual",,,,
950,01E223GQFQFHBZR1106AE2VKJ3,"bottom,pants, legging",trouser,zip fly with button,white,yes,,,relaxed,woman,,wide leg,ankle,synthetic,,"day tonight,work",,,high over 9,,,regular,,"modern,business casual",,,,
951,01E2C3YN4KQ36A0REWZJ89ZN73,"booty,shoe",lace up,,black,,,,,woman,,,,leather,,"work,day tonight,night out",,,,,,,,"business casual,edgy",round toe,,,medium
952,01E2C4156V7HQ9GTZNV7SN4CRH,"top,blouse",,,"yellow,orange,navy,gray,green",yes,,,relaxed,woman,,,"mid length at hip,long sleeve",pure silk,tie neck,"day tonight,weekend",floral,,,,,regular,,"modern,boho",,,,
953,01E2C4XTP7JXPA5SJ0VJMCE4T5,"blouse,top",,buttoned front,white,yes,,,semifitted,woman,,,"mid length at hip,long sleeve",silk blend,"crew neck,pussy bow","day tonight,work",stripe vertical,,,,semisheer,regular,,"business casual,classic,romantic",,,,
954,01E2C4XZC31KK0R12Q1BCZT25K,"one piece,dress","asymmetrical,backless",,green,yes,,,semifitted,woman,,,"sleeveless,short above the knee","viscose,rayon",scoop neck,"night out,weekend",,,,,,regular,adjustable,"glam,modern",,,,
955,01E2C4Y3Z43TC699AJDX3H0YT9,"pump heel,shoe",slide,none,"beige,gold",,,,,woman,medium,,,synthetic,,"weekend,night out",,,,stiletto,,,,"glam,modern",open toe,,,medium
956,01E2C4Y8VAGDXFJFFFPVT9BN4J,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,fitted tailored,woman,,wide leg,regular,"cotton blend,spandex",,"work,day tonight,weekend",,,high over 9,,,regular,,"retro,casual",,,,
957,01E2C4YE77ZBPX7FVK28XKZYZN,"shoe,pump heel",,,"pink,gray,blue",,,,,woman,medium,,,suede,,"night out,day tonight,work",,,,stiletto,,,,"modern,classic,business casual",pointed toe,,,medium
958,01E2C4YQKE1334Q09FV6W6SK16,"puff sleeve,top",,buttoned back,white,,"ruffle,embroidery",,relaxed,woman,,,"short at waistline,cropped above waistline,short sleeve",pure cotton,square neck,"weekend,day tonight,vacation",,,,,,regular,,"romantic,casual",,,,
959,01E2C4Z15NVCY4479TW0WTCTKH,"one piece,dress",slit,belt,"white,black",yes,,,relaxed,woman,,,"long sleeve,midi mid calf",synthetic,"split neck,vneck","vacation,day tonight,weekend",dot,,,,,regular,,"retro,casual",,,,
960,01E2C4Z64GR9PXCHT7MBXRG9WZ,"shoe,sandal",slide,,dark brown,,,,,woman,flat,,,leather,,"vacation,weekend",,,,,,,,"classic,boho,casual,modern",open toe,,,medium
961,01E2C4ZFSR3YEEEJVPFAQWF79Y,"booty,shoe",dress,zipper,"black,dark brown",,,,,woman,medium,,,leather,,"weekend,work,day tonight",,,,block,,,,"business casual,classic,modern",closed toe,,,medium
962,01E2ER5YGNXD62KG1YMHR28TBE,"pullover,sweater",,,pink,yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure cotton,crew neck,"weekend,day tonight",,,,,,regular,,"modern,romantic",,,,
963,01E2ERS99G4P09QH5Q46Y083RG,"shoe,mule slide",mule,,white,,,,,woman,medium,,,leather,,"weekend,day tonight",,,,,,,,"classic,retro",open toe,,,medium
964,01E2FDDWPMQ3JA5XQYDSS996VJ,"top,tee",,,white,no,,,relaxed,woman,,,mid length at hip,pure cotton,crew neck,"day tonight,weekend",,,,,,regular,,,,,,
965,01E2FDE9CME3261JCMYMG8GK3X,"top,blouse",,buttoned front,black,yes,,,relaxed,woman,,,"mid length at hip,long sleeve",pure silk,collared,"night out,weekend",,,,,,regular,,"glam,modern,edgy",,,,
966,01E2FDEEKFQN5DS74PCVR9X30G,"accessory,handbag",tote bag,open,"black,white",,,,,woman,,,,pure cotton,,"vacation,day tonight,weekend",animal,,,,,,pure cotton,"modern,casual,edgy",,,,
967,01E2FDEK0CGGEQ4NT6T3FTAN5K,"bottom,skirt",slip,none,"dark brown,beige",yes,,,semifitted,woman,,,midi mid calf,pure silk,,"weekend,day tonight",animal,,,,,regular,,"modern,casual,edgy",,,,
968,01E2FDEW094DH3M069NX19NC18,"blazers, coats, jacket,blazer",double breasted,buttoned front,black,yes,,,fitted tailored,woman,,,"mid length at hip,long sleeve","wool blend,polyester",,"work,day tonight",,,,,,regular,,"androgynous,classic,modern,business casual",,,,
969,01E2FDF0RGH9E7PG6BHP717F6A,"top,tee",,,"gray,black",no,,,relaxed,woman,,,"long below hip,long sleeve",pure cotton,crew neck,"weekend,day tonight",logo,,,,,regular,,"androgynous,casual",,,,
970,01E2FDFNF0J7W46Q2TWBGWPDH8,"accessory,handbag",tote bag,open,black,,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"modern,casual",,,,
971,01E2FDFYTVACS1RKQGFBZVDZ5Z,"handbag,accessory",cross body bag,zip up,burgundy,,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"casual,classic,modern",,,,
972,01E2FDG50DQ883MB7JTQZTGE22,"shoe,boot",bootie,zipper,"dark brown,gold",,stud,,,woman,"low,ankle",,,suede,,"day tonight,weekend",geometric,,,cone,,,,"casual,modern",pointed toe,,,medium
973,01E2FDGJVEPZJF17W8DQFQCGWH,"jacket,blazers, coats, jacket",parka puffer,zipper,black,yes,,,straight regular,woman,,,"long sleeve,knee length",nylon,,"day tonight,cold weather",,,,,,regular,,modern,,,,
974,01E2FDGQHSQ72BRC6D8A33W7K7,"pump heel,shoe",,,"gold,black",,stud,,,woman,low,,,leather,,"work,day tonight",,,,stiletto,,,,"business casual,classic",pointed toe,,,medium
975,01E2FDGVBAPB829MPHJQ4FCCMB,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,straight regular,woman,,flare,cropped,"cotton blend,denim",,"day tonight,weekend",,,high over 9,,,regular,,"casual,classic",,raw hem,medium blue,
976,01E2FDH109Y9GTW7D0A1XD6C5P,"sweater,cardigan",,open front,"white,black",yes,,,oversized,woman,,,"long sleeve,long below hip","mohair,wool blend",vneck,"weekend,day tonight",animal,,,,,regular,,"modern,casual,edgy",,,,
977,01E2FDH9Y0VXE8RQ83M39PJC6J,"bottom,pants, legging","joggers, sweatpants",tie,black,no,,,semifitted,woman,,straight,ankle,pure cotton,,weekend,,,high over 9,,,regular,,modern,,,,
978,01E2FDHGBB2S4ENAJ872T01F80,"top,tee",,,black,no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure silk,vneck,"weekend,day tonight",,,,,,regular,,"classic,casual",,,,
979,01E2FDHMKV9G266YGJ6D6M5WKW,"dress,one piece",drop waist,,"beige,dark brown",yes,,,relaxed,woman,,,"short above the knee,long sleeve",pure silk,"high neck,tie neck","weekend,day tonight",animal,,,,semisheer,regular,,"casual,modern,edgy",,,,
980,01E2FDHT0MAX25C29VW68G44M9,"camisole,top",,,green,yes,,,straight regular,woman,,,"sleeveless,mid length at hip",pure silk,vneck,"weekend,day tonight",,,,,,regular,,"modern,classic",,,,
981,01E2FDHXGM44G8MRTDX9PYSZTE,"sweater,pullover",,,burgundy,yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure cashmere,mock neck,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
982,01E2FDJ3CQ5A8F7H6DSTPYHW07,"sweater,pullover",,,black,yes,,,relaxed,woman,,,"long sleeve,mid length at hip","alpaca,wool blend",funnel,"day tonight,weekend",,,,,,regular,,"classic,casual",,,,
983,01E2FDJ82REM78GB88J3QR3HFZ,"tee,top",,,white,no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"weekend,day tonight",,,,,,regular,,"casual,classic",,,,
984,01E2FDJC4RQ9W5MHAYW1ZTS79X,"skirt,bottom",slip,none,black,yes,,,relaxed,woman,,,midi mid calf,pure silk,,"day tonight,weekend",tiedye,,,,,regular,,"edgy,modern",,,,
985,01E2FDJJ4G589DYT0DZV618NCQ,"shoe,boot",western cowboy,none,black,,,,,woman,"medium,mid calf",,,leather,,"weekend,day tonight",,,,cone,,,,"casual,modern",pointed toe,,,medium
986,01E2FDJPTJ7RVFWMYMBJYAQPHD,"button down,top",,buttoned front,silver,yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure silk,collared,"night out,weekend,day tonight",,,,,,regular,,"androgynous,classic,modern",,,,
987,01E2FDJTSHVHZS9H9W08M1DGJ7,"coat,blazers, coats, jacket",pea coat,"buttoned front,belted",light brown,yes,,,relaxed,woman,,,"maxi at and below calf,long sleeve","cashmere blend,wool blend",,"day tonight,work,cold weather,weekend",,,,,,regular,,"classic,modern,business casual",,,,
988,01E2FDK4K4BP3WYYW8YKAHTEYX,"bottom,skirt","slip,Aline",none,black,yes,,,semifitted,woman,,,midi mid calf,pure silk,,"day tonight,weekend",,,,,,regular,,"edgy,casual,modern",,,,
989,01E2FDKAKX3H61S97ZZG8N8X38,"blazer,blazers, coats, jacket",double breasted,buttoned front,black,yes,,,relaxed,woman,,,"mid length at hip,long sleeve","polyester,viscose",,"day tonight,work",,,,,,regular,,"classic,business casual,modern,androgynous",,,,
990,01E2FDKFBVM6BK40HF7EP92DQ8,"sweatshirt, hoodie,pullover",,,"white,black",no,,,relaxed,woman,,,"mid length at hip,long sleeve",pure cotton,crew neck,"day tonight,weekend",logo,,,,,regular,,"modern,casual",,,,
991,01E2FDKKX3FEJWB7XCJK8HG73G,"scarves, wrap,accessory",,,"black,white",,,,,woman,,,,pure silk,,weekend,paisley,,,,,,,"modern,edgy",,,,
992,01E2FDM358MM224H7X6FS71WRG,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,straight regular,woman,,straight,mid calf,"pure cotton,denim",,"weekend,day tonight",,,high over 9,,,regular,,"casual,classic",,clean,light blue,
993,01E2FDMCHBQ2GR8RAA0Q6NYA81,"blazers, coats, jacket,jacket","cape, poncho, wrap","belted,wrap",gray,yes,,,relaxed,woman,,,"long sleeve,mid length at hip","wool blend,cashmere blend",,"weekend,work,day tonight",,,,,,regular,,"classic,business casual,modern",,,,
994,01E2FDMGHNZQ6N3J40FQMDQN8S,"sweater,pullover",,,gray,yes,,,relaxed,woman,,,"long below hip,long sleeve",pure cashmere,crew neck,"weekend,day tonight",,,,,,regular,,"casual,classic",,,,
995,01E2FDMV9DZ081W5X687VWBF8C,"tee,top",,,"burgundy,blue,dark brown,black,white",no,,,relaxed,woman,,,mid length at hip,pure cotton,crew neck,"day tonight,weekend",graphic,,,,,regular,,"edgy,androgynous,casual",,,,
996,01E2FDN4VGHWQVT2BSQYASWBM6,"top,tee",,,black,no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"day tonight,weekend",,,,,,regular,,"modern,edgy,casual",,,,
997,01E2FDND1XHVRJ8P3WHHKJGG1X,"shoe,boot","western cowboy,bootie",none,black,,fringe,,,woman,"medium,mid calf",,,suede,,"day tonight,weekend",,,,cone,,,,"casual,boho,modern",pointed toe,,,medium
998,01E2FDNF2E9EC0A2XZQVMYCT3A,"blouse,top",,buttoned front,pink,yes,,,relaxed,woman,,,"long sleeve,mid length at hip",pure silk,collared,"night out,weekend",,,,,,regular,,"glam,modern",,,,
999,01E2FDNY1KJP7CGTX27NQ2XWRZ,"top,tee",,,"white,gray,black",no,,,oversized,woman,,,"long below hip,short sleeve",pure cotton,crew neck,"weekend,day tonight",graphic,,,,,regular,,"casual,edgy",,,,
1000,01E2FDP68DPD7JDM54X4G5K2P9,"jacket,blazers, coats, jacket",trucker,buttoned front,"red,black",yes,,,relaxed,woman,,,"long sleeve,mid length at hip","wool blend,polyester",,"day tonight,cold weather,weekend",plaid,,,,,regular,,"androgynous,edgy,casual",,,,
1001,01E2FDPB7SQJ0ACCX75SRR7AVG,"handbag,accessory",shoulder bag,clasp,"black,gold",,,,,woman,,,,leather,,day tonight,,,,,,,leather,classic,,,,
1002,01E2FDPGCTJAAN17XKHPQHESD4,"handbag,accessory",cross body bag,clasp,"dark brown,black,white",,,,,woman,,,,leather,,"night out,day tonight",color block,,,,,,metal,"classic,modern",,,,
1003,01E2FDPNJXH4TS5BAVSXR2ZNAX,"handbag,accessory",cross body bag,zip up,black,,,,,woman,,,,leather,,"day tonight,night out",,,,,,,leather,classic,,,,
1004,01E2FDPTYPVRW6GQSFS6B3XV91,"blazers, coats, jacket,coat",pea coat,"buttoned front,belted",gray,yes,,,relaxed,woman,,,"long sleeve,maxi at and below calf","cashmere blend,wool blend",,"day tonight,cold weather,work",,,,,,regular,,"modern,classic,business casual",,,,
1005,01E2FDPZQZP4C5W5QAFEDXFKWK,"blazers, coats, jacket,jacket",moto,"zipper,belted",burgundy,,,,semifitted,woman,,,"short at waistline,sleeve",leather,,"day tonight,night out,weekend",,,,,,regular,,"edgy,androgynous,modern",,,,
1006,01E2FDQ56RHYG76430RT1NCXYP,"bottom,pants, legging",denim jean,zip fly with button,gray,no,,,fitted tailored,woman,,slim,regular,"denim,pure cotton",,"day tonight,weekend",,,high over 9,,,regular,,"edgy,casual",,distressed,Grey,
1007,01E2FDQE29W4B3N36PMV85B6Q3,"skirt,bottom","slip,asymmetrical",none,silver,yes,,,semifitted,woman,,,midi mid calf,pure silk,,"day tonight,weekend",,,,,,regular,,modern,,,,
1008,01E2FDQJXSQVD8AR45NV4T3K30,"skirt,bottom",body con,none,light brown,yes,,,fitted tailored,woman,,,midi mid calf,"wool blend,cashmere blend",,"weekend,day tonight",,,,,,regular,,"casual,modern",,,,
1009,01E2FDQR6ANTHWXEPT44JP7GYZ,"top,tee",,,black,no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"day tonight,weekend",,,,,,regular,,"androgynous,casual,edgy",,,,
1010,01E2FDR73DZDQYENRKFQRK0P6W,"pants, legging,bottom",denim jean,zip fly with button,gray,no,,,straight regular,woman,,straight,ankle,"pure cotton,denim",,"weekend,day tonight",,,high over 9,,,regular,,"edgy,casual",,clean,Grey,
1011,01E2FDRBG11153SCVXJ1XN3AFS,"bottom,pants, legging",denim jean,zip fly with button,blue,no,,,straight regular,woman,,straight,regular,"pure cotton,denim",,"weekend,day tonight",,,high over 9,,,regular,,"casual,edgy",,,medium blue,
1012,01E2FDRGW7EPX9Y6CCEWABA1TR,"pants, legging,bottom",denim jean,zip fly with button,gray,no,,,fitted tailored,woman,,slim,mid calf,"pure cotton,denim",,"weekend,day tonight",,,high over 9,,,regular,,"casual,edgy,androgynous",,clean,Grey,
1013,01E2FDRNMZDMVWPA57011T7CGZ,"blazers, coats, jacket,blazer",single breasted,buttoned front,"white,black",no,,,fitted tailored,woman,,,"long sleeve,mid length at hip","polyester,rayon",,"work,day tonight",houndstooth,,,,,regular,,"classic,androgynous,business casual,modern",,,,
1014,01E2FDRT7FTD5V8W2G9046R9RP,"jacket,blazers, coats, jacket",quilted,buttoned front,"black,gold",yes,,,oversized,woman,,,"long sleeve,knee length","polyester,nylon",,"cold weather,day tonight",,,,,,regular,,"casual,modern",,,,
1015,01E2FDRZ77KY6W5DSDG3VV87RB,"top,button down",,buttoned front,black,yes,,,relaxed,woman,,,"long sleeve,mid length at hip",viscose,collared,"day tonight,weekend",,,,,,regular,,"modern,edgy,business casual,androgynous",,,,
1016,01E2FDS408V71CA8ZZQHFNB4R2,"one piece,dress",wrap,wrap,black,yes,,,relaxed,woman,,,"short above the knee,long sleeve",viscose,surplice,night out,stripe vertical,,,,,regular,,"modern,glam",,,,
1017,01E2FDS91E1M7N7N2KB5TTGSYG,"top,tee",,,"black,white",no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"day tonight,weekend",graphic,,,,,regular,,"edgy,casual,androgynous",,,,
1018,01E2FDSDNHM7A5YB3S043QFAF3,"tee,top",,,"blue,black,red,white",no,,,relaxed,woman,,,"short sleeve,mid length at hip",pure cotton,crew neck,"weekend,day tonight",graphic,,,,,regular,,"androgynous,edgy,casual",,,,
1019,01E2FDSQXWZTYD5FG359WB3P58,"pants, legging,bottom",trouser,zip fly with button,navy,no,,,semifitted,woman,,slim,ankle,pure cotton,,"work,day tonight",,,high over 9,,,regular,,"modern,classic,business casual,androgynous",,,,
1020,01E2FDSWGGYSY0JEJ87FKBTVA3,"tee,top",,,"white,black",no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"day tonight,weekend",graphic,,,,,regular,,"androgynous,edgy,casual",,,,
1021,01E2FDT5ZVAZBEQJ8WQBYWAG2A,"jacket,blazers, coats, jacket",moto,"belted,zipper","silver,black",no,,,semifitted,woman,,,"long sleeve,mid length at hip",leather,,"night out,day tonight,weekend",,,,,,regular,,"androgynous,edgy,modern",,,,
1022,01E2FDTAZBRNS9WZ5SGPKX95GB,"bottom,pants, legging",denim jean,zip fly with button,gray,no,,,fitted tailored,woman,,slim,ankle,"cotton blend,denim",,"day tonight,weekend",,,high over 9,,,regular,,"edgy,casual",,,Grey,
1023,01E2FDTMQ21YFM65WNBDW8W5ZG,"accessory,handbag",cross body bag,clasp,"gold,black",,,,,woman,,,,leather,,"weekend,day tonight",,,,,,,leather,"casual,classic,modern",,,,
1024,01E2FDTYCWS5T3HFR626038PXC,"sweater,pullover",,,navy,yes,,,relaxed,woman,,,"long sleeve,long below hip","alpaca,nylon",turtleneck,"day tonight,weekend",,,,,semisheer,regular,,"classic,casual",,,,
1025,01E2FDV3620RWA4Y7DKT3ZXWG8,"scarves, wrap,accessory",,,light brown,,fringe,,,woman,,,,"wool blend,alpaca",,"weekend,day tonight",,,,,,,,"casual,classic",,,,
1026,01E2FDV86KS8F0RJJKW923XYHK,"boot,shoe",western cowboy,,"black,white",,,,,woman,"medium,mid calf",,,leather,,"day tonight,weekend",,,,cone,,,,"modern,edgy",pointed toe,,,medium
1027,01E2FDVHY1R7ED4F0SK8VN5Q98,"flat,shoe",,none,"beige,black",,,,,woman,,,,leather,,"work,day tonight,weekend",animal,,,,,,,"business casual,modern,edgy",pointed toe,,,medium
1028,01E2FDVQ3KDP11F3D1D384390K,"top,button down",,buttoned front,white,yes,,,oversized,woman,,,"long sleeve,long below hip",pure cotton,collared,"work,day tonight",,,,,,regular,,"androgynous,business casual,classic",,,,
1029,01E2FDW0W7CC0WR1R6WM1PDG5F,"blazers, coats, jacket,coat",,zipper,"silver,black",,,,oversized,woman,,,"long sleeve,mid length at hip",faux leather,,"night out,day tonight,weekend",,,,,,regular,,"modern,edgy",,,,
1030,01E2FDW62BKTFSTW594DEQ3MQ4,"sweatshirt, hoodie,pullover",,,"red,blue,white,black",no,,,relaxed,woman,,,"mid length at hip,long sleeve",pure cotton,crew neck,"day tonight,weekend",graphic,,,,,regular,,"edgy,androgynous,casual",,,,
1031,01E2FDWM6W0AJEQXN7ZM43TDB9,"top,tee",,,"black,gray",no,,,relaxed,woman,,,"mid length at hip,short sleeve",pure cotton,crew neck,"weekend,day tonight",animal,,,,,regular,,"casual,edgy,modern",,,,
1032,01E2FDWYBWKD5Z9JD5Z6K33848,"pants, legging,bottom",denim jean,zip fly with button,black,no,,,fitted tailored,woman,,flare,cropped,"denim,cotton blend",,"weekend,day tonight",,,high over 9,,,regular,,"casual,edgy",,raw hem,black,
1033,01E2FDXPD1TZQQX5KPHNK8WKF0,"bottom,pants, legging",trouser,,black,yes,,,relaxed,woman,,wide leg,regular,pure silk,,"work,day tonight",,,high over 9,,,regular,,"modern,business casual",,,,
1034,01E2FDYEPTG1G8RTKBY34QSJB3,"handbag,accessory","belt bags, fanny pack",zip up,"gold,black",,,,,woman,,,,leather,,"night out,day tonight,weekend",,,,,,,leather,"androgynous,modern,casual",,,,
1035,01E2FDYREVFRC0DM8HRXR19331,"accessory,scarves, wrap",,,navy,,,,,woman,,,,"wool blend,alpaca",,"weekend,day tonight",,,,,,,,"classic,casual",,,,
1036,01E2FDZDEQMS69DSVQDEVVT1TF,"one piece,dress",slip dress,,black,yes,lace,,straight regular,woman,,,"sleeveless,midi mid calf",pure silk,plunge neck,"weekend,night out",,,,,,regular,spaghetti,"glam,edgy,modern",,,,
